기사번호,문장번호,부모Claim번호,Claim번호,원문,분야,12개항목상태,12개항목공식조회가능,통계표검색시도,항목정보조회시도,기간정보조회시도,현재상태,현재중단단계,현재사유,대표문제,보조문제,다음실행단계,개선전상태,개선전사유,개선후상태,개선후사유,개선판정,재분류결과,재분류사유,다음경로,공식통계표,공식값출처,실행횟수,코드버전,데이터버전,기록시각,최신결과상태,최신결과단계,최신결과사유,최신개선판정,최신자식Claim번호,최신공식조회여부,최신공식통계표,최신공식좌표,최신공식값,최신계산값,최신판정,최신공표확인,최신공식값출처,최신결과출처,최신실행번호,최신기록시각,반영된결과수,남은작업,현재문제묶음,세부문제유형,세부문제설명,해결방법,처리우선순위,대표실행묶음
A02681,19,A02681_19,A02681_19,구입 빈도와 지출 비중이 높은 144개 품목을 중심으로 한 생활물가지수는 전년 동월 대비 2.5% 올랐다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02681_19,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:02.629168+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02681,20,A02681_20,A02681_20,"English 기사보기 세종=문수빈 기자 관련 기사 구윤철 부총리 ""물가 안정 총력… 김장철 배추·무 4.7만톤 공급"" 구윤철 경제부총리 겸 기획재정부 장관은 4일 ""배추와 무를 4만7000톤 이상 공급하는 등 김장철 장바구니 물가 부담을 덜기 ... 한은 ""소비자 물가 상승률, 연말·연초 2% 내외로 다시 안정"" 지난달 소비자물가 상승률이 1년 3개월 만에 최고치를 기록한 가운데, 한국은행은 연말 상승률이 2% 내외를 기록하며 안정될 것... 오늘의 핫뉴스 K뷰티 美서 인기라더니… 죽 쑤는 북미 공장의 아이러니 ""현대차는 좀 고리타분해…"" 14년 뒤 이미지 바꾼 한 수 李, 대선 때 54억원 썼다… 네이버 속 선거 광고, 단가는?",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02681_20,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:03.977013+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_RECORD_ASSERTION,직접 수치와 역대 최고·최저 주장이 한 문장에 섞임,직접 수치 주장과 기록 비교 주장을 분리한 뒤 각각 다시 진입,6,
A02681,4,A02681_4,A02681_4,최근 소비자물가 상승률은 8월 SK텔레콤의 50% 요금 할인으로 1%대로 떨어졌다가 최근 두 달 연속 상승 폭을 확대하는 모습이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02681_4,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:29:56.645415+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02681,5,A02681_5,A02681_5,이번 소비자물가 상승률은 서비스의 기여도(1.35%p)가 가장 컸다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02681_5,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:29:57.897780+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02682,11,A02682_11,A02682_11,"배추(-34.5%), 무(-40.5%) 등은 마이너스 물가 상승률을 보였지만, 쌀(21.3%), 사과(21.6%), 달걀(6.9%) 등은 여전히 전체 물가 상승률을 크게 웃돌았다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_11,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:21.466795+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02682,12,A02682_12,A02682_12,사람들이 자주 구매하는 품목 위주로 구성돼 체감물가에 가까운 생활물가지수는 2.5% 올라 9월과 상승 폭이 같았다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_12,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:25.604679+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02682,15,A02682_15,A02682_15,"관련 기사 2.4% 찍은 소비자물가 상승률에...한은 ""2% 내외로 다시 안정될 것"" 지난달 소비자물가 상승률이 2.4%를 기록하며 1년 3개월 만에 최고치를 기록했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_15,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:33.532625+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_RECORD_ASSERTION,직접 수치와 역대 최고·최저 주장이 한 문장에 섞임,직접 수치 주장과 기록 비교 주장을 분리한 뒤 각각 다시 진입,6,
A02682,17,A02682_17,A02682_17,"소비자물가 상승률은... 김장 물가 안정에 역대 최대 '500억' 투입...배추·무 40% 할인 본격적인 김장철을 앞두고 정부가 소비자 부담 완화를 위해 역대 최대 규모인 500억원을 투입해 김장 재료를 최대 40%까지 할인 지원에 나서기로... 다 비싸졌다… 월세 상승률 10년래 최고, 물가도 껑충 월세, 외식 물가 등이 크게 올라 생활비 부담이 커지는 것은 비정규직 근로자 등 서민의 생활고를 가중시키는 요인으로 꼽힌다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_17,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:36.812600+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_RECORD_ASSERTION,직접 수치와 역대 최고·최저 주장이 한 문장에 섞임,직접 수치 주장과 기록 비교 주장을 분리한 뒤 각각 다시 진입,6,
A02682,4,A02682_4,A02682_4,"소비자 물가 상승률은 지난 8월 SK텔레콤 해킹 사태에 따른 요금 인하 효과로 1.7%를 기록했다가, 추석 명절 수요 등으로 가공식품과 축·수산물 등 먹거리 물가가 오르면서 9월 2.1%로 올라선 바 있다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_4,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:07.121014+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02682,7,A02682_7,A02682_7,"9월 가공식품 물가 상승률(4.2%)보다는 소폭 낮아지긴 했지만, 품목별로 빵(6.6%), 커피(14.7%) 등의 상승세는 여전했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02682_7,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:12.427161+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02687,2,A02687_2,A02687_2,▲10월 28일 자 A12면 “경부선보다 열차 수 적은 호남 KTX… 영호남 2.5배 인구 차이 감안한 운행” 기사에서 ‘통계청’을 ‘국가데이터처’로 바로잡습니다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02687_2,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:14:22.863993+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02688,2,A02688_2,A02688_2,"한동안 한국은행의 물가 안정 목표치인 2% 안팎을 유지하던 물가 상승률은 쌀, 사과 등이 20% 넘게 뛰는 등 먹거리 물가가 고공 행진하면서 2%대 중반으로 올라섰다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02688_2,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:47.111335+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
A02689,14,A02689_14,A02689_14,"관련 기사 실질 소비 코로나 이후 최대 폭 감소..자영업자 줄폐업, 물가 상승 영향 올해 2분기(4~6월) 가계의 실질 소비가 코로나 팬데믹 이후 가장 큰 폭으로 줄어든 것으로 나타났다.",,indicator=SOURCE | value=MISSING | unit=MISSING | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02689_14,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:48.534736+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_RECORD_ASSERTION,직접 수치와 역대 최고·최저 주장이 한 문장에 섞임,직접 수치 주장과 기록 비교 주장을 분리한 뒤 각각 다시 진입,6,
A02689,15,A02689_15,A02689_15,"물가는 오르는데 경기 부진으로 급여가 줄... 햇살론 못 갚는 영세자영업자 등 5만명, 1년 상환 유예 정부가 햇살론 등 정책대출을 갚지 못할 처지에 빠졌을 때 원리금 상환을 유예해 주던 대상자를 이달부터 늘리기로 했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02689_15,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:30:50.041419+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02689,8,A02689_8,A02689_8,전체 취업자 중 비임금 근로자가 차지하는 비율(22.6%)도 역대 최저였다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02689_8,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:59:19.876441+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_RECORD_ASSERTION,직접 수치와 역대 최고·최저 주장이 한 문장에 섞임,직접 수치 주장과 기록 비교 주장을 분리한 뒤 각각 다시 진입,6,
A02690,1,A02690_1,A02690_1,취업자도 실업자도 아닌 비경제활동인구 가운데 중대한 질병이나 장애는 없지만 “그냥 쉰다”고 답한 인구가 1년 새 7만명 넘게 늘어난 것으로 나타났다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02690_1,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:59:20.305190+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02690,2,A02690_2,A02690_2,특히 30대에서 ‘쉬었음 인구’가 두드러지게 늘어나면서 원하는 일자리를 찾지 못해 구직을 단념한 인구가 확산하는 모양새다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02690_2,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:14:25.424580+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02693,2,A02693_2,A02693_2,"양질의 일자리가 부족해 일하지도 구직 활동도 하지 않는 20대 ‘쉬었음’ 청년이 늘고, 이들이 실업률을 계산하는 경제활동인구에서 아예 빠지면서 역설적으로 실업률이 하락했다는 것이다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02693_2,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:59:22.193727+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02696,14,A02696_14,A02696_14,농가는 1인당 3만6000원에 도시 농부를 불러 쓸 수 있다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=SOURCE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02696_14,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:47:05.141770+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_TIME_RECOVERY,검증 기간이 문장만으로 확정되지 않음,기사 작성일과 앞뒤 문장에서 기준 기간을 복구한 뒤 다시 진입,2,
A02696,27,A02696_27,A02696_27,충북도 인구(159만명) 3명 중 1명꼴이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,HUMAN_REVIEW,CONTEXT_REQUIRED,UNCHANGED,,,,,,1,,,,HUMAN_REVIEW,,CONTEXT_REQUIRED,UNCHANGED,A02696_27,아니오,,,,,,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:14:27.036308+00:00,1,CONTEXT_REQUIRED,CONTEXT,CONTEXT_MULTI_NUMERIC,연도를 제외한 여러 수치 주장이 한 문장에 섞임,수치 역할을 구분해 자식 Claim으로 분리하고 12개 항목을 다시 작성,1,
